chrom,pos,freq
1,165922,0.02631578947368421
1,166878,0.02564102564102564
1,167168,0.05128205128205128
1,167312,0.17142857142857143
1,167427,0.023809523809523808
1,167458,0.023255813953488372
1,167818,0.02631578947368421
1,167899,0.46153846153846156
1,167907,0.02702702702702703
1,168245,0.02857142857142857
1,170380,0.03225806451612903
1,170393,0.029411764705882353
1,170715,0.125
1,174105,0.025
1,174123,0.025
1,176072,0.023255813953488372
1,176089,0.023809523809523808
1,176215,0.023809523809523808
1,178201,0.02564102564102564
1,178386,0.022727272727272728
1,178474,0.0975609756097561
1,178475,0.022727272727272728
1,178512,0.047619047619047616
1,178726,0.12195121951219512
1,178748,0.022727272727272728
1,178836,0.045454545454545456
1,179264,0.0975609756097561
1,179265,0.4827586206896552
1,179326,0.046511627906976744
1,179346,0.125
1,179347,0.125
1,179474,0.06976744186046512
1,179913,0.023255813953488372
1,179949,0.022727272727272728
1,179952,0.41935483870967744
1,179969,0.41935483870967744
1,180030,0.10526315789473684
1,180034,0.22857142857142856
1,180042,0.04878048780487805
1,180054,0.23529411764705882
1,180055,0.04878048780487805
1,180056,0.2
1,180061,0.41935483870967744
1,180062,0.41935483870967744
1,180063,0.29411764705882354
1,180068,0.2
1,180071,0.4827586206896552
1,180073,0.72
1,180075,0.72
1,180076,0.72
1,180077,0.4482758620689655
1,180078,0.72
1,180131,0.07894736842105263
1,180135,0.07894736842105263
1,180170,0.4444444444444444
1,180172,0.25806451612903225
1,180185,0.625
1,180186,0.4444444444444444
1,180192,0.22580645161290322
1,180216,0.14285714285714285
1,180217,0.1388888888888889
1,180230,0.07692307692307693
1,180233,0.3125
1,180264,0.5
1,180270,0.5
1,180277,0.76
1,180285,0.6296296296296297
1,180288,0.4666666666666667
1,180293,0.023255813953488372
1,180296,0.023255813953488372
1,180297,0.9545454545454546
1,180299,0.5517241379310345
1,180302,0.04878048780487805
1,180304,0.5925925925925926
1,180305,0.5925925925925926
1,180309,0.8695652173913043
1,180311,0.6923076923076923
1,180314,0.1
1,180317,0.6296296296296297
1,180328,0.2571428571428571
1,180333,0.29411764705882354
1,180341,0.047619047619047616
1,180379,0.15384615384615385
1,180554,0.0975609756097561
1,181412,0.02631578947368421
1,181464,0.02631578947368421
1,181533,0.02631578947368421
1,181575,0.95
1,181659,0.7391304347826086
1,181667,0.025
1,181781,0.8333333333333334
1,182891,0.022727272727272728
1,182927,0.5
1,182948,0.022727272727272728
1,183068,0.047619047619047616
1,183817,0.022222222222222223
1,183844,0.08333333333333333
1,183845,0.08571428571428572
1,183856,0.022222222222222223
1,183857,0.022222222222222223
1,183969,0.022727272727272728
1,183980,0.16216216216216217
1,183999,0.022727272727272728
1,184003,0.022727272727272728
1,190390,0.02631578947368421
1,190425,0.025
1,190470,0.024390243902439025
1,190616,0.022727272727272728
1,190739,0.43333333333333335
1,190774,0.022727272727272728
1,190807,0.022727272727272728
1,190860,0.024390243902439025
1,191173,0.022222222222222223
1,191183,0.06976744186046512
1,191198,0.07142857142857142
1,191199,0.022727272727272728
1,191218,0.022727272727272728
1,191280,0.023809523809523808
1,191292,0.023809523809523808
1,191463,0.022727272727272728
1,191468,0.022727272727272728
1,191778,0.02631578947368421
1,192084,0.1111111111111111
1,192111,0.025
1,192147,0.023809523809523808
1,192487,0.022222222222222223
1,192674,0.04878048780487805
1,192925,0.023255813953488372
1,192980,0.02564102564102564
1,192986,0.10810810810810811
1,193095,0.025
1,193252,0.025
1,193667,0.7916666666666666
1,193791,0.022727272727272728
1,193846,0.045454545454545456
1,194117,0.022222222222222223
1,194162,0.022727272727272728
1,194592,0.04878048780487805
1,194636,0.023255813953488372
1,194820,0.023809523809523808
1,194822,0.024390243902439025
1,194825,0.023809523809523808
1,194843,0.05128205128205128
1,194935,0.022727272727272728
1,195336,0.023809523809523808
1,195357,0.023255813953488372
1,195397,0.07317073170731707
1,195713,0.022727272727272728
1,195902,0.022727272727272728
1,196010,0.06060606060606061
1,196011,0.05714285714285714
1,196073,0.025
1,196094,0.05
1,196109,0.023255813953488372
1,196115,0.027777777777777776
1,196130,0.08823529411764706
1,196151,0.023255813953488372
1,196157,0.024390243902439025
1,196207,0.022222222222222223
1,196214,0.022222222222222223
1,196945,0.022727272727272728
1,196974,0.25
1,196981,0.12195121951219512
1,196995,0.022222222222222223
1,197040,0.045454545454545456
1,197110,0.022727272727272728
1,197603,0.022222222222222223
1,198010,0.022727272727272728
1,198142,0.022222222222222223
1,198353,0.045454545454545456
1,198462,0.022222222222222223
1,198489,0.022222222222222223
1,198879,0.022727272727272728
1,199361,0.022222222222222223
1,199447,0.022222222222222223
1,199736,0.022727272727272728
1,199741,0.05555555555555555
1,199749,0.05555555555555555
1,199768,0.047619047619047616
1,199776,0.023255813953488372
1,199844,0.022727272727272728
1,199847,0.022727272727272728
1,199848,0.022727272727272728
1,199849,0.022727272727272728
1,199851,0.022727272727272728
1,199855,0.022727272727272728
1,199857,0.022727272727272728
1,199863,0.046511627906976744
1,200158,0.046511627906976744
1,200497,0.022222222222222223
1,201231,0.022222222222222223
1,201268,0.047619047619047616
1,201302,0.023255813953488372
1,203078,0.022222222222222223
1,203166,0.022222222222222223
1,203241,0.022222222222222223
1,204104,0.022727272727272728
1,205066,0.5172413793103449
1,206053,0.025
1,206102,0.058823529411764705
1,206105,0.058823529411764705
1,206466,0.025
1,206492,0.02631578947368421
1,206806,0.023255813953488372
1,207100,0.023255813953488372
1,207300,0.024390243902439025
1,207382,0.025
1,207483,0.025
1,207584,0.023255813953488372
1,207645,0.022222222222222223
1,207707,0.022222222222222223
1,207736,0.15384615384615385
1,207847,0.022222222222222223
1,207906,0.047619047619047616
1,207957,0.024390243902439025
1,208014,0.3225806451612903
1,208338,0.024390243902439025
1,208563,0.024390243902439025
1,208682,0.023809523809523808
1,209220,0.024390243902439025
1,209385,0.047619047619047616
1,209802,0.023255813953488372
1,209937,0.023255813953488372
1,210181,0.02702702702702703
1,211436,0.022222222222222223
1,211701,0.05263157894736842
1,211704,0.05405405405405406
1,211728,0.02631578947368421
1,212051,0.022727272727272728
1,212094,0.022727272727272728
1,212280,0.046511627906976744
1,212369,0.022727272727272728
1,212447,0.022727272727272728
1,212546,0.04878048780487805
1,212696,0.022222222222222223
1,212849,0.022222222222222223
1,212930,0.022727272727272728
1,215788,0.024390243902439025
1,217495,0.022727272727272728
1,218989,0.0967741935483871
1,219067,0.027777777777777776
1,220194,0.05
1,220210,0.024390243902439025
1,220602,0.02631578947368421
1,221403,0.022727272727272728
1,221588,0.023255813953488372
1,222091,0.02631578947368421
1,222225,0.05263157894736842
1,223904,0.022222222222222223
1,225491,0.02702702702702703
1,225538,0.02857142857142857
1,226913,0.4444444444444444
1,227206,0.023255813953488372
1,228395,0.07142857142857142
1,228584,0.022727272727272728
1,229381,0.022222222222222223
1,229861,0.03333333333333333
1,230519,0.022222222222222223
1,230580,0.022727272727272728
1,230610,0.022222222222222223
1,230718,0.1282051282051282
1,231259,0.023255813953488372
1,231560,0.027777777777777776
1,231599,0.08823529411764706
1,232431,0.02631578947368421
1,232491,0.02564102564102564
1,232960,0.022222222222222223
1,234364,0.03125
1,238688,0.41935483870967744
1,238895,0.023255813953488372
1,239187,0.02631578947368421
1,239402,0.022727272727272728
1,239442,0.022727272727272728
1,239479,0.022727272727272728
1,239511,0.047619047619047616
1,239645,0.022727272727272728
1,239972,0.6071428571428571
1,240545,0.022727272727272728
1,240808,0.023255813953488372
1,241068,0.02631578947368421
1,241070,0.02564102564102564
1,241076,0.05128205128205128
1,241199,0.022222222222222223
1,241670,0.022222222222222223
1,241760,0.02564102564102564
1,241786,0.022727272727272728
1,241796,0.022222222222222223
1,241804,0.022222222222222223
1,241810,0.022222222222222223
1,241814,0.022222222222222223
1,241843,0.10256410256410256
1,241921,0.022727272727272728
1,241993,0.022727272727272728
1,242131,0.022727272727272728
1,242272,0.022727272727272728
1,242289,0.022727272727272728
1,242373,0.047619047619047616
1,242445,0.022727272727272728
1,242557,0.022727272727272728
1,243031,0.022727272727272728
1,243056,0.046511627906976744
1,243137,0.022727272727272728
1,243210,0.022727272727272728
1,243236,0.022727272727272728
1,243556,0.022222222222222223
1,243603,0.022727272727272728
1,243772,0.022222222222222223
1,243909,0.022222222222222223
1,244080,0.022727272727272728
1,244152,0.022727272727272728
1,244332,0.022727272727272728
1,244720,0.047619047619047616
1,245138,0.022222222222222223
1,245360,0.022222222222222223
1,245700,0.0975609756097561
1,245892,0.023255813953488372
1,246575,0.023809523809523808
1,246695,0.022727272727272728
1,246753,0.022727272727272728
1,246758,0.023255813953488372
1,246759,0.022222222222222223
1,246760,0.023809523809523808
1,246830,0.027777777777777776
1,246832,0.027777777777777776
1,246866,0.023255813953488372
1,246913,0.07142857142857142
1,247364,0.025
1,248492,0.024390243902439025
1,249501,0.022727272727272728
1,249698,0.023255813953488372
1,250334,0.023255813953488372
1,251183,0.022222222222222223
1,251747,0.09523809523809523
1,253531,0.025
1,253532,0.02564102564102564
1,254582,0.19444444444444445
1,254613,0.023809523809523808
1,254649,0.023255813953488372
1,256784,0.024390243902439025
1,257236,0.023809523809523808
1,257362,0.023255813953488372
1,257363,0.04878048780487805
1,257380,0.022727272727272728
1,257392,0.022727272727272728
1,257419,0.04878048780487805
1,257440,0.024390243902439025
1,257453,0.10256410256410256
1,257460,0.023255813953488372
1,257463,0.13513513513513514
1,257729,0.022727272727272728
1,257922,0.022727272727272728
1,257945,0.022727272727272728
1,258508,0.023809523809523808
1,260357,0.02702702702702703
1,260377,0.02631578947368421
1,260465,0.05263157894736842
1,260489,0.14705882352941177
1,261399,0.022727272727272728
1,263368,0.02702702702702703
1,263684,0.08108108108108109
1,263751,0.04878048780487805
1,265938,0.10256410256410256
1,266480,0.6666666666666666
1,266935,0.022727272727272728
1,267235,0.046511627906976744
1,267247,0.023255813953488372
1,267286,0.0975609756097561
1,267370,0.022727272727272728
1,267372,0.022727272727272728
1,267420,0.022727272727272728
1,267467,0.125
1,267797,0.022727272727272728
1,267883,0.125
1,267970,0.12195121951219512
1,268447,0.022222222222222223
1,269048,0.023809523809523808
1,269190,0.25806451612903225
1,273465,0.03125
1,274434,0.08108108108108109
1,274550,0.022727272727272728
1,274618,0.022727272727272728
1,274621,0.022727272727272728
1,275075,0.023809523809523808
1,275206,0.023255813953488372
1,275432,0.022222222222222223
1,275490,0.030303030303030304
1,275617,0.024390243902439025
1,275713,0.058823529411764705
1,275799,0.04878048780487805
1,276116,0.027777777777777776
1,276143,0.02702702702702703
1,276845,0.047619047619047616
1,276899,0.022222222222222223
1,276906,0.022727272727272728
1,276924,0.022727272727272728
1,277137,0.023255813953488372
1,277523,0.023809523809523808
1,277590,0.023809523809523808
1,277693,0.023255813953488372
1,277896,0.022727272727272728
1,278310,0.047619047619047616
1,279096,0.024390243902439025
1,279097,0.024390243902439025
1,279111,0.024390243902439025
1,279212,0.022727272727272728
1,279684,0.023255813953488372
1,279691,0.022727272727272728
1,281975,0.7916666666666666
1,282004,0.3333333333333333
1,282379,0.022222222222222223
1,282476,0.022727272727272728
1,282527,0.024390243902439025
1,282586,0.022727272727272728
1,282595,0.022727272727272728
1,282757,0.022727272727272728
1,282852,0.18421052631578946
1,282960,0.022727272727272728
1,283144,0.5714285714285714
1,283210,0.022222222222222223
1,283234,0.022727272727272728
1,283373,0.13157894736842105
1,283376,0.023255813953488372
1,283394,0.024390243902439025
1,283872,0.022222222222222223
1,284238,0.022222222222222223
1,290661,0.02564102564102564
1,290754,0.025
1,291518,0.025
1,292079,0.023255813953488372
1,292162,0.022727272727272728
1,292259,0.023809523809523808
1,295283,0.024390243902439025
1,295705,0.022222222222222223
1,296663,0.05128205128205128
1,296683,0.02702702702702703
1,298507,0.029411764705882353
1,299908,0.022222222222222223
1,300266,0.025
1,300872,0.05
1,300910,0.024390243902439025
1,305289,0.045454545454545456
1,306069,0.023255813953488372
1,306237,0.025
1,306413,0.022222222222222223
1,306715,0.022727272727272728
1,306782,0.022222222222222223
1,307028,0.022222222222222223
1,307173,0.022727272727272728
1,307335,0.022222222222222223
1,307644,0.022222222222222223
1,307859,0.046511627906976744
1,307983,0.125
1,308232,0.1794871794871795
1,308385,0.09523809523809523
1,308403,0.022222222222222223
1,308483,0.022222222222222223
1,308704,0.022222222222222223
1,308945,0.022222222222222223
1,309018,0.07142857142857142
1,309042,0.25
1,315697,0.046511627906976744
1,315855,0.022727272727272728
1,315899,0.023255813953488372
1,315991,0.025
1,316037,0.023255813953488372
1,316295,0.047619047619047616
1,317034,0.07142857142857142
1,317070,0.022222222222222223
1,317755,0.023809523809523808
1,317903,0.07692307692307693
1,318203,0.024390243902439025
1,318338,0.023255813953488372
1,318452,0.05
1,318867,0.023255813953488372
1,318942,0.023255813953488372
1,319388,0.02857142857142857
1,320506,0.046511627906976744
1,320530,0.15
1,322326,0.1875
1,322365,0.024390243902439025
1,322403,0.022727272727272728
1,322465,0.022727272727272728
1,322703,0.02631578947368421
1,322714,0.05263157894736842
1,322715,0.05263157894736842
1,322719,0.02631578947368421
1,322726,0.05405405405405406
1,322962,0.025
1,323009,0.04878048780487805
1,323015,0.023255813953488372
1,323043,0.023255813953488372
1,323071,0.023255813953488372
1,323639,0.022727272727272728
1,323801,0.0975609756097561
1,323820,0.022727272727272728
1,324076,0.024390243902439025
1,324106,0.02631578947368421
1,324114,0.027777777777777776
1,324456,0.025
1,325037,0.023255813953488372
1,326537,0.02857142857142857
1,326754,0.023809523809523808
1,330647,0.02631578947368421
1,330921,0.07317073170731707
1,331140,0.022727272727272728
1,331563,0.0625
1,331832,0.024390243902439025
1,331934,0.17142857142857143
1,332415,0.06976744186046512
1,332461,0.022222222222222223
1,332498,0.07142857142857142
1,332769,0.027777777777777776
1,337449,0.024390243902439025
1,338187,0.023255813953488372
1,338244,0.05
1,338250,0.04878048780487805
1,338628,0.024390243902439025
1,338665,0.023809523809523808
1,339069,0.02857142857142857
1,339432,0.047619047619047616
1,339436,0.6296296296296297
1,339504,0.2571428571428571
1,339686,0.022727272727272728
1,339707,0.022727272727272728
1,340029,0.047619047619047616
1,340263,0.06976744186046512
1,340437,0.024390243902439025
1,340538,0.05128205128205128
1,340540,0.07692307692307693
1,340711,0.022222222222222223
1,340731,0.046511627906976744
1,340812,0.022727272727272728
1,341019,0.022727272727272728
1,341070,0.047619047619047616
1,341076,0.023255813953488372
1,341077,0.046511627906976744
1,341082,0.046511627906976744
1,341083,0.023255813953488372
1,341165,0.08108108108108109
1,341263,0.022222222222222223
1,341331,0.022222222222222223
1,341683,0.022222222222222223
1,341717,0.022222222222222223
1,342182,0.022222222222222223
1,342342,0.022727272727272728
1,342420,0.022727272727272728
1,342426,0.022727272727272728
1,342510,0.02564102564102564
1,342626,0.045454545454545456
1,342807,0.024390243902439025
1,342817,0.024390243902439025
1,342819,0.025
1,343011,0.023255813953488372
1,343451,0.02564102564102564
1,345730,0.08333333333333333
1,345731,0.02702702702702703
1,349247,0.022727272727272728
1,349253,0.18421052631578946
1,349474,0.20689655172413793
1,349493,0.022727272727272728
1,349502,0.023255813953488372
1,349510,0.022727272727272728
1,349530,0.18421052631578946
1,349739,0.3333333333333333
1,349790,0.023255813953488372
1,350440,0.02564102564102564
1,350477,0.025
1,350535,0.04878048780487805
1,350579,0.023809523809523808
1,350606,0.023809523809523808
1,350611,0.023809523809523808
1,350646,0.04878048780487805
1,350970,0.030303030303030304
1,351158,0.025
1,351370,0.025
1,351372,0.025
1,351409,0.023809523809523808
1,351560,0.023255813953488372
1,351587,0.023255813953488372
1,352933,0.022222222222222223
1,352966,0.022222222222222223
1,353161,0.022727272727272728
1,353256,0.047619047619047616
1,353274,0.1891891891891892
1,353559,0.022222222222222223
1,353655,0.022727272727272728
1,353661,0.023255813953488372
1,353730,0.022222222222222223
1,353836,0.022222222222222223
1,353837,0.022727272727272728
1,353841,0.023255813953488372
1,353848,0.022222222222222223
1,353849,0.022222222222222223
1,353856,0.13157894736842105
1,353863,0.04878048780487805
1,353864,0.04878048780487805
1,353866,0.10256410256410256
1,353867,0.10256410256410256
1,353874,0.10526315789473684
1,353877,0.10256410256410256
1,353968,0.022727272727272728
1,353969,0.022727272727272728
1,355090,0.022727272727272728
1,355113,0.022727272727272728
1,355158,0.022727272727272728
1,355329,0.075
1,355650,0.022727272727272728
1,355731,0.022222222222222223
1,355752,0.022727272727272728
1,355790,0.023255813953488372
1,355792,0.023255813953488372
1,355815,0.04878048780487805
1,355857,0.07142857142857142
1,355862,0.022222222222222223
1,355874,0.022727272727272728
1,355890,0.022727272727272728
1,355892,0.022222222222222223
1,355932,0.025
1,355940,0.022727272727272728
1,355947,0.022222222222222223
1,355948,0.022222222222222223
1,355949,0.022727272727272728
1,355950,0.022222222222222223
1,356027,0.022727272727272728
1,365606,0.02857142857142857
1,365685,0.05263157894736842
1,366017,0.022727272727272728
1,366506,0.022727272727272728
1,366651,0.022727272727272728
1,367287,0.023255813953488372
1,367302,0.022727272727272728
1,368092,0.022222222222222223
1,368621,0.022727272727272728
1,368630,0.022727272727272728
1,368786,0.046511627906976744
1,368879,0.024390243902439025
1,370127,0.022727272727272728
1,370149,0.022727272727272728
1,372403,0.022222222222222223
1,372493,0.022222222222222223
1,372508,0.022222222222222223
1,373911,0.02857142857142857
1,374504,0.8260869565217391
1,374641,0.023809523809523808
1,375747,0.027777777777777776
1,375804,0.027777777777777776
1,377938,0.02702702702702703
1,378345,0.022727272727272728
1,378370,0.075
1,379236,0.029411764705882353
1,379248,0.0625
1,379319,0.02857142857142857
1,379362,0.027777777777777776
1,381062,0.05
1,381174,0.024390243902439025
1,383328,0.02564102564102564
1,383595,0.02857142857142857
1,387405,0.03125
1,387414,0.03225806451612903
1,388361,0.022727272727272728
1,388383,0.18421052631578946
1,388752,0.5517241379310345
1,389488,0.022727272727272728
1,389545,0.022222222222222223
1,389836,0.022222222222222223
1,389847,0.022727272727272728
1,389857,0.022727272727272728
1,389860,0.023255813953488372
1,389874,0.02631578947368421
1,389982,0.05128205128205128
1,390055,0.023255813953488372
1,390059,0.023255813953488372
1,390069,0.024390243902439025
1,390072,0.02631578947368421
1,390079,0.023255813953488372
1,390082,0.024390243902439025
1,390086,0.02564102564102564
1,390102,0.023255813953488372
1,390103,0.022727272727272728
1,390108,0.023255813953488372
1,390111,0.022727272727272728
1,390115,0.022727272727272728
1,390119,0.022727272727272728
1,390130,0.022222222222222223
1,390131,0.05714285714285714
1,390356,0.022727272727272728
1,390488,0.022222222222222223
1,390612,0.023255813953488372
1,390663,0.022222222222222223
1,390665,0.022222222222222223
1,390950,0.046511627906976744
1,390954,0.046511627906976744
1,390958,0.046511627906976744
1,390972,0.07692307692307693
1,390974,0.07692307692307693
1,390976,0.08108108108108109
1,391079,0.023255813953488372
1,391194,0.05263157894736842
1,391205,0.18181818181818182
1,391207,0.023809523809523808
1,391209,0.023809523809523808
1,391227,0.02702702702702703
1,391242,0.075
1,391250,0.09523809523809523
1,391256,0.022222222222222223
1,391257,0.022727272727272728
1,391565,0.045454545454545456
1,391695,0.023255813953488372
1,391780,0.022727272727272728
1,392877,0.023255813953488372
1,394652,0.02702702702702703
1,394916,0.20689655172413793
1,396991,0.046511627906976744
1,396995,0.07317073170731707
1,397017,0.022727272727272728
